id,name
15904,Arab-Israeli conflict -- 1993- -- Peace
15905,Iraq -- Politics and government -- 2003-
15906,Terrorism -- Government policy -- United States
15907,United States -- Foreign relations -- 2001-
15908,United States -- Military policy
15909,Federal government
15910,Homeopathy -- Popular works
15911,Predpriiatie (Ship)
15912,Great Britain -- Foreign relations -- Portugal
15913,Portugal -- Foreign relations -- Great Britain
15914,Wishes -- Juvenile poetry
16272,Antisemitism -- France
15915,"Great Britain -- History -- William IV, 1830-1837"
15916,Edinburgh (Scotland) -- History
15917,"Betanzos, Juan de, -1576"
15918,Indians of South America -- Andes Region -- History
15919,"Allen, Ethan, 1738-1789 -- Juvenile fiction"
15920,Christianity -- Great Britain
15921,"Teaching, Freedom of"
15922,"Virchow, Rudolf Ludwig Karl, 1821-1902. Freiheit der Wissenschaft im modernen Staat"
15923,China -- Church history -- 20th century
15924,Evangelists -- China -- Biography
15925,"Song, Shangjie, 1901-1944 -- Diaries"
15926,"Hauser, Kaspar, 1812-1833 -- Fiction"
15927,Oregon (Battleship)
15928,Pacific Coast (America) -- Description and travel
15929,Looms
15930,"Faust, -approximately 1540 -- Legends"
15931,"Dino, Dorothée, duchesse de, 1793-1862"
15932,"Marconi, Guglielmo, marchese, 1874-1937 -- Juvenile fiction"
15933,"Choiseul, Etienne-François, duc de, 1719-1785"
15934,Scarabaeus
15935,Symbolism
15936,"Grävenitz, Christina Wilhelmina von, 1685-1744"
15937,"Malachy, Saint, 1094?-1148"
15938,Intellectuals -- France -- Fiction
15939,Human trafficking -- Fiction
15940,Gardening -- Bibliography
15941,Horticulturists -- England
15942,Ontario -- History -- Fiction
15943,Americans -- Spain -- Fiction
15944,Microbiology
15945,"Mill, James, 1773-1836"
15946,Philosophers -- England
15947,"Philosophy, English -- 18th century"
15948,"Philosophy, English -- 19th century"
15949,Utilitarianism -- Great Britain -- History
15950,Torture -- Fiction
15951,"Martineau, Harriet, 1802-1876"
15952,"Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916"
15953,Endowed public schools (Great Britain)
15954,Political science -- Study and teaching
15955,Ripon Cathedral
15956,"Indigenous peoples -- Africa, West -- Fiction"
15957,London (England) -- Description and travel -- Juvenile literature
15958,Albemarle Region (N.C.) -- History
15959,American poetry -- Translations into Spanish
15960,Berkshire Hills (Mass.) -- Juvenile fiction
15961,Silver mines and mining -- Fiction
15962,Technology -- Juvenile literature
15963,Leather -- Juvenile literature
15964,Wrens -- Juvenile fiction
15965,Plattsburgh Barracks (N.Y.)
15966,Eschatology
15967,New Zealand -- History
15968,Great Britain. Army -- Officers -- Fiction
15969,Spiritual direction
15970,"Gunpowder Plot, 1605 -- Fiction"
15971,Education of princes -- Humor
15972,"France -- History -- Revolution, 1789-1799 -- Sources"
15973,"Louis XVI, King of France, 1754-1793 -- Humor"
15974,Architecture -- France
15975,Landscape architecture -- France
15976,Palaces -- France
15977,Parks -- France
15978,"Marques, Henrique, 1859- Bibliographia camilliana"
15979,"Sá de Miranda, Francisco de, 1481?-1558"
15980,"Ribeiro, Carlos, 1813-1882"
15981,"Kings, queens, rulers, etc."
15982,"Military history, Medieval"
15983,Normans -- England
15984,"Dickens, Charles, 1812-1870 -- Correspondence"
15985,"Rolle, Richard, of Hampole, 1290?-1349"
15986,Telegraph -- Employees -- Juvenile fiction
15987,"Brahms, Johannes, 1833-1897. Deutsches Requiem"
15988,"Colonne, Edouard, 1838-1910"
15989,"Franck, César, 1822-1890"
15990,"Garcin, Jules Auguste, 1830-1896"
15991,"Lamoreux, Charles, 1834-1899"
15992,"Schumann, Robert, 1810-1856. Scenen aus Göthe's Faust"
15993,"Widor, Charles Marie, 1844-1937"
15994,Osteopathic medicine
15995,Railroads -- Employees -- Juvenile fiction
15996,Birds -- Periodicals
15997,Natural history -- Periodicals
15998,Zoological illustration -- Periodicals
15999,Gingerbread men -- Juvenile fiction
16000,Codex Peresianus
16001,Scots -- America
16002,Scots -- United States
16003,Natural history -- Guyana
16004,United States -- History -- 1789-1801
16005,Unitarian Universalist churches -- Sermons
16006,"United States -- History -- Civil War, 1861-1865 -- Sermons"
16007,Leicester (England) -- Description and travel
16008,Maputo (Mozambique : Province)
16009,"Sumner, Charles, 1811-1874"
16010,Bible. New Testament -- Biography
16011,"John the Baptist, Saint"
16012,Potatoes
16013,Dakota Indians
16014,"Cooking, Indic"
16015,"Allen, James Lane, 1849-1925"
16016,"Mapp, Miss (Fictitious character) -- Fiction"
16017,Great Britain. Army -- Fiction
16018,Military engineers -- Fiction
16019,"Northrop Collegiate School (Minneapolis, Minn.) -- Students -- Yearbooks"
16020,Schools -- Minnesota -- Minneapolis -- Students -- Yearbooks
16021,"Fian, John, -1591"
16022,Witchcraft -- Scotland
16023,Great Britain. Army. London Rifle Brigade
16024,Morocco -- Foreign relations -- Portugal
16025,Portugal -- Foreign relations -- Morocco
16026,"Borrow, George, 1803-1881 -- Bibliography"
16027,Clergy -- Kentucky -- Biography
16028,Beowulf -- Translations -- Bibliography
16029,Dragons in literature -- Bibliography
16030,"Epic poetry, English (Old) -- Translations -- Bibliography"
16031,Heroes in literature -- Bibliography
16032,Monsters in literature -- Bibliography
16033,Crickets -- Juvenile fiction
16034,Fiddling -- Juvenile fiction
16035,Skin -- Diseases
16036,French language -- Slang
16037,Clans -- Scotland -- Periodicals
16038,Casco Bay (Me.) -- Fiction
16039,Elba (Italy) -- Fiction
16040,"Napoleon I, Emperor of the French, 1769-1821 -- Elba and the Hundred Days, 1814-1815 -- Fiction"
16041,Arts -- Periodicals
16042,Political science -- Periodicals
16043,Cotton farmers -- Fiction
16044,Fiddlers -- Fiction
16045,Children -- Poetry
16046,Finnish Fiction -- Translations into Esperanto
16047,Reporters and reporting
16048,Chester County (Pa.) -- History
16049,Tornadoes -- Pennsylvania -- Chester County
16050,Birds -- Colorado
16051,"Shakespeare, William, 1564-1616 -- Poetry"
16052,Trials (Breach of promise) -- Fiction
16053,Spanish drama -- History and criticism
16054,Birdhouses
16055,"Brahe, Tycho, 1546-1601"
16056,"Galilei, Galileo, 1564-1642"
16057,Ohio River -- Juvenile fiction
16058,Europe -- History -- Hanseatic League
16059,Military art and science -- Dictionaries
16060,Naval art and science -- Dictionaries
16061,Jesus Christ -- Significance
16062,Cooking -- Periodicals
16063,Menus -- Periodicals
16064,Hydrotherapy
16065,Scarlatina
16066,Natural history -- Mexico
16067,Homeless persons -- Fiction
16068,"Leite Pereira, Domingos, -1647 -- Fiction"
16069,Fairy tales -- Europe
16070,Bees -- Venom -- Therapeutic use
16071,Dakota Indians -- Courts
16072,Dakota Indians -- Politics and government
16073,Indian courts
16074,"Spanish-American War, 1898 -- Campaigns"
16075,"Aljafería (Zaragoza, Spain)"
16076,"Architecture, Islamic -- Spain -- Zaragoza"
16077,Palaces -- Spain -- Zaragoza
16078,Printing -- History -- Origin and antecedents
16079,Home economics -- Periodicals
16080,"Bible. Corinthians, 2nd. XI,3 -- Sermons"
16081,Views
16082,Pharmacy -- Early works to 1800
16083,Oliver Cromwell (Ship)
16084,Victoria (B.C.)
16085,Great Britain. Royal Navy
16086,"Eads, James Buchanan, 1820-1887"
16087,Geography -- Humor
16088,English language -- Rhetoric -- Early works to 1800
16089,Diabetes
16090,"McKinley, Mount (Alaska)"
16091,"Mountaineering -- Alaska -- McKinley, Mount"
16092,"Stuck, Hudson, 1863-1920 -- Travel -- Alaska -- McKinley, Mount"
16093,Missions -- Theory
16094,"Hugh, of Lincoln, Saint, 1140-1200"
16095,Tatting
16096,"Toombs, Robert Augustus, 1810-1885"
16097,Fishing -- Scotland
16098,Birds -- Mexico
16099,Suicide -- Fiction
16100,Suits (Clothing) -- Fiction
16101,Chicago (Ill.) -- History -- 19th century -- Fiction
16102,Parks -- Massachusetts -- Boston
16103,Canada -- Politics and government -- 19th century
16104,New Brunswick (Canada : Province) -- Politics and government
16105,"Tilley, Samuel Leonard, Sir, 1818-1896"
16106,"Wilmot, Lemuel Allan, 1809-1879"
16107,Cumberland (England) -- Fiction
16108,Siberia (Russia) -- Fiction
16109,English literature -- Translations into French
16110,English poetry -- Translations into French
16111,Bible. Old Testament -- Fiction
16112,Jews -- History -- Fiction
16113,"Judas Maccabaeus (Judah Maccabee, יהודה המכבי)"
16114,Constitutional history -- Greece -- Athens -- To 146 B.C.
16115,Death -- Sermons
16116,"Fraans-Vlaanderen (La Flandre française, French Flanders, France : Province) -- Description and travel"
16117,Ku Klux Klan (19th century)
16118,"Abreu, Brás Luís de, 1692-1756 -- Fiction"
16119,Australia -- History -- 19th century -- Fiction
16120,Crocheting -- Patterns
16121,Rural churches
16122,"James, Henry, 1843-1916"
16123,"James, William, 1842-1910"
16124,"France -- History -- Revolution, 1789-1799 -- Drama"
16125,"Reynolds, Stephen Sydney, 1881-1919"
16126,"Hus, Jan, 1369?-1415"
16127,"Watt, James, 1736-1819"
16128,"Macdonald, Alexander Bane -- Trials, litigation, etc."
16129,"Terig, Duncan -- Trials, litigation, etc."
16130,Trials (Murder) -- Scotland
16131,"Bible. Mark XVI, 9-20 -- Criticism, Textual"
16132,Christian art and symbolism
16133,Church decoration and ornament
16134,Church vestments
16135,Public worship
16136,Science -- Study and teaching (Elementary) -- Ontario
16137,Peat
16138,Irish drama
16139,Tell el-Amarna (Egypt)
16140,"Frohman, Charles, 1860-1915"
16141,Theater -- United States
16142,Astronomical Society of the Pacific -- Periodicals
16143,Astronomy -- Periodicals
16144,Women -- Suffrage -- Netherlands
16145,"Shakespeare, William, 1564-1616 -- Characters -- Women"
16146,Women and literature -- England -- History -- 16th century
16147,Seeds -- Dispersal
16148,"World War, 1914-1918 -- China"
16149,Illustrated children's books
16150,King's College (University of Cambridge). Chapel
16151,Jews -- Europe
16152,"Montefiore, Judith Cohen, Lady, -1862"
16153,"Montefiore, Moses, Sir, 1784-1885"
16154,Bible. Song of Solomon -- Commentaries
16155,Stevens family
16156,Nibelungenlied -- Adaptations
16157,Siegfried (Legendary character) -- Juvenile literature
16158,Comparative literature -- English and German
16159,Comparative literature -- German and English
16160,"Sterne, Laurence, 1713-1768 -- Appreciation -- Germany"
16161,Sabotage
16162,Cornish language -- Grammar
16163,Cornish language -- History
16164,Cornish literature -- History and criticism
16165,Cornwall (England : County) -- Languages
16166,"Fables, English"
16167,Earthquakes -- Religious aspects -- Early works to 1800
16168,Art patronage
16169,Ku Klux Klan (19th century) -- Fiction
16170,White supremacy movements -- Fiction
16171,Stunt cycling -- Fiction
16172,Vaudeville -- Fiction
16173,Oxygen
16174,"Lincoln, Abraham, 1809-1865 -- Political career before 1861"
16175,"Lincoln, Abraham, 1809-1865 -- Views on slavery"
16176,"Lincoln, Abraham, 1809-1865. Cooper Institute speech"
16177,"Speeches, addresses, etc., American -- New York (State) -- New York"
16178,Provincetown (Mass.) -- Juvenile fiction
16179,Byzantine Empire -- Fiction
16180,"Rome -- History -- Empire, 284-476 -- Fiction"
16181,Sermon on the mount
16182,Homer. Odyssey
16183,"Odysseus, King of Ithaca (Mythological character) -- In literature"
16184,Dakota Indians -- Wars -- 1862-1865
16185,Indians of North America -- Wars -- 1862-1865
16186,"Minnesota -- History -- Civil War, 1861-1865 -- Regimental histories"
16187,"United States. Army. Minnesota Infantry Regiment, 6th (1862-1865). Company E"
16188,Religion and science -- Periodicals
16189,Society of Friends -- Discipline
16190,Physiology -- Study and teaching
16191,Apuleius -- Translations into English
16192,Christmas -- Juvenile literature
16193,"O'Hanlon, Virginia -- Juvenile literature"
16194,Santa Claus -- Juvenile literature
16195,Extemporaneous preaching
16196,Spain -- Social life and customs -- 19th century
16197,Arden family
16198,Shakespeare family
16199,"Shakespeare, William, 1564-1616 -- Family"
16200,Sidesaddle riding
16201,"Haeckel, Ernst, 1834-1919. Welträthsel"
16202,Life -- Origin
16203,Children -- England -- Social life and customs -- Juvenile fiction
16204,Women -- Portugal
16205,Jewish sermons -- Great Britain
16206,Inquisition -- History
16207,Amalgamated Copper Co.
16208,Gas companies -- Massachusetts -- Boston
16209,Insurance -- United States
16210,Speculation
16211,Education -- France
16212,Educational law and legislation -- France
16213,"Crespo, Gonçalves, 1846-1883"
16214,Alchemy -- Early works to 1800
16215,Antimony -- Therapeutic use -- Early works to 1800
16216,Greece -- Law -- Antiquities
16217,Greece -- Social life and customs
16218,Land tenure -- Greece
16219,Strathearn (Scotland) -- History
16220,"Literature, Modern -- 19th century"
16221,"Literature, Modern -- 20th century"
16222,Flanders (Belgium : Province) -- Description and travel
16223,Flanders (Belgium : Province) -- History
16224,Globalization
16225,Dangerously mentally ill
16226,Forensic psychiatry
16227,Homicide
16228,Violent offenders
16229,"Architecture, Domestic -- Designs and plans"
16230,Country homes
16231,Tales -- Asia
16232,"Zamenhof, L. L. (Ludwik Lazar), 1859-1917"
16233,Theater -- Japan
16234,"Arago, Dominique François Jean, 1786-1853"
16235,Physicists -- France -- Biography
16236,Karma
16237,Constipation
16238,Gastroenterology
16239,Intestines -- Diseases
16240,Rectum -- Diseases
16241,Electric baths
16242,Missouri River -- Juvenile fiction
16243,Cooking for the sick
16244,Menstruation
16245,Sunday schools -- Juvenile fiction
16246,"Berlioz, Hector, 1803-1869"
16247,Music -- France -- 19th century -- History and criticism
16248,Community cookbooks -- California -- San Francisco
16249,"Anacreon -- Parodies, imitations, etc."
16250,Greek poetry -- Translations into French
16251,Libraries -- History
16252,Library architecture -- History
16253,Library fittings and supplies -- History
16254,Vice -- Juvenile fiction
16255,Disasters
16256,"Vesuvius (Italy) -- Eruption, 1906"
16257,America -- Antiquities
16258,America -- Discovery and exploration -- Pre-Columbian
16259,Indians -- Antiquities
16260,"Seward, Anna, 1742-1809"
16261,Women poets -- Biography
16262,Bible. Numbers VI-VII -- Commentaries
16263,Sheep ranches -- Juvenile fiction
16264,Silver mines and mining -- Juvenile fiction
16265,"Xenophon, 426 B.C.-355 B.C."
16266,Wrestlers -- Fiction
16267,Wrestling -- Fiction
16268,Botany -- Philippines
16269,Medicinal plants -- Philippines
16270,Supernatural (Theology)
16271,"Geometry, Analytic -- Early works to 1800"
16273,Jews -- France
16274,Sports -- China
16275,"English literature -- Middle English, 1100-1500"
16276,Children -- Philippines
16277,Indian mythology -- Mexico
16278,Indians of Mexico -- Religion
16279,Nagualism
16280,"Newman, John Henry, 1801-1890 -- Songs and music"
16281,"Creation (Literary, artistic, etc.)"
16282,Imagination
16283,Children -- Juvenile poetry
16284,City and town life -- Juvenile poetry
16285,Fire extinction
16286,Universalist Church of America -- Sermons
16287,"Franklin, Benjamin, 1706-1790 -- Fiction"
16288,American literature -- Southern States
16289,African American criminals -- Massachusetts
16290,"Mark (Slave) -- Trials, litigation, etc."
16291,"Phillis (Slave) -- Trials, litigation, etc."
16292,Trials (Treason) -- Massachusetts
16293,Jewelry
16294,Rings
16295,Confederate States of America. Army. Lumsden's Battery
16296,"United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Lumsden's Battery"
16297,"Schröder-Devrient, Wilhelmine, 1804-1860 -- Fiction"
16298,Art objects -- Exhibitions
16299,"Art, Iranian"
16300,"Art, Islamic"
16301,Illumination of books and manuscripts -- Iran
16302,Performance practice (Music) -- Early works to 1800
16303,Swedes -- Finland -- Social life and customs -- Juvenile fiction
16304,Science -- Anecdotes
